FIPS,POPULATION,HOUSEHOLDS,RENTER_OCC,SQMI,renterRate,popDensity
060374305013,753.000000,382.000000,123.000000,0.090000,0.321990,8366.666667
060374303011,982.000000,368.000000,33.000000,0.190000,0.089674,5168.421053
060374305026,1572.000000,681.000000,324.000000,0.220000,0.475771,7145.454545
060374310011,973.000000,380.000000,244.000000,0.090000,0.642105,10811.111111
060374305022,1774.000000,749.000000,373.000000,0.260000,0.497997,6823.076923
060374303022,1749.000000,688.000000,212.000000,0.220000,0.308140,7950.000000
060374306004,1937.000000,639.000000,55.000000,0.640000,0.086072,3026.562500
060374600002,1183.000000,411.000000,47.000000,0.200000,0.114355,5915.000000
060374304002,790.000000,249.000000,16.000000,0.150000,0.064257,5266.666667
060374630001,766.000000,285.000000,15.000000,0.230000,0.052632,3330.434783
060374307011,953.000000,310.000000,13.000000,0.480000,0.041935,1985.416667
060374631011,693.000000,241.000000,69.000000,0.150000,0.286307,4620.000000
060374310014,2866.000000,1107.000000,732.000000,0.240000,0.661247,11941.666667
060374305023,1423.000000,679.000000,375.000000,0.190000,0.552283,7489.473684
060374303024,1326.000000,558.000000,322.000000,0.140000,0.577061,9471.428571
060374310012,1834.000000,603.000000,393.000000,0.150000,0.651741,12226.666667
060374305014,1410.000000,537.000000,117.000000,0.820000,0.217877,1719.512195
060374306001,686.000000,228.000000,14.000000,0.130000,0.061404,5276.923077
060374305025,915.000000,425.000000,176.000000,0.160000,0.414118,5718.750000
060374311003,1468.000000,448.000000,376.000000,0.180000,0.839286,8155.555556
060374305021,656.000000,252.000000,29.000000,0.190000,0.115079,3452.631579
060374304001,1613.000000,553.000000,27.000000,0.900000,0.048825,1792.222222
060374304004,1314.000000,402.000000,73.000000,0.170000,0.181592,7729.411765
060374303021,1011.000000,392.000000,137.000000,0.130000,0.349490,7776.923077
060374303025,1044.000000,417.000000,183.000000,0.150000,0.438849,6960.000000
060374082111,1319.000000,338.000000,71.000000,2.650000,0.210059,497.735849
060374086251,1291.000000,374.000000,37.000000,0.240000,0.098930,5379.166667
060374078012,2106.000000,410.000000,82.000000,0.190000,0.200000,11084.210526
060374086312,1199.000000,324.000000,82.000000,0.150000,0.253086,7993.333333
060374081382,4088.000000,893.000000,164.000000,0.240000,0.183651,17033.333333
060374086242,1059.000000,319.000000,30.000000,0.180000,0.094044,5883.333333
060374077013,1407.000000,253.000000,111.000000,0.090000,0.438735,15633.333333
060374085043,1442.000000,375.000000,139.000000,0.130000,0.370667,11092.307692
060374081331,1344.000000,390.000000,57.000000,0.130000,0.146154,10338.461538
060374077021,3256.000000,796.000000,172.000000,0.300000,0.216080,10853.333333
060374086282,1775.000000,536.000000,71.000000,0.260000,0.132463,6826.923077
060374078022,1554.000000,335.000000,43.000000,0.110000,0.128358,14127.272727
060374086262,1273.000000,452.000000,278.000000,0.150000,0.615044,8486.666667
060374076021,1182.000000,263.000000,113.000000,0.140000,0.429658,8442.857143
060374087241,2119.000000,514.000000,501.000000,0.080000,0.974708,26487.500000
060374085052,1345.000000,389.000000,44.000000,0.290000,0.113111,4637.931034
060374084021,1291.000000,378.000000,30.000000,0.250000,0.079365,5164.000000
060374086311,3349.000000,853.000000,154.000000,0.320000,0.180539,10465.625000
060374086252,1270.000000,383.000000,38.000000,0.270000,0.099217,4703.703704
060374085032,1139.000000,335.000000,26.000000,0.200000,0.077612,5695.000000
060374086261,1232.000000,434.000000,188.000000,0.120000,0.433180,10266.666667
060374081381,1908.000000,347.000000,113.000000,0.090000,0.325648,21200.000000
060374081332,2924.000000,825.000000,818.000000,0.110000,0.991515,26581.818182
060374086253,1704.000000,560.000000,120.000000,0.310000,0.214286,5496.774194
060374084012,2093.000000,536.000000,100.000000,0.200000,0.186567,10465.000000
060374081333,1466.000000,411.000000,51.000000,0.180000,0.124088,8144.444444
060374076023,1035.000000,239.000000,41.000000,0.080000,0.171548,12937.500000
060374086302,1414.000000,329.000000,65.000000,0.150000,0.197568,9426.666667
060374081391,2168.000000,362.000000,114.000000,0.120000,0.314917,18066.666667
060374082022,624.000000,199.000000,67.000000,3.270000,0.336683,190.825688
060374085041,1812.000000,397.000000,123.000000,0.180000,0.309824,10066.666667
060374072004,850.000000,173.000000,41.000000,0.070000,0.236994,12142.857143
060374077011,2196.000000,573.000000,497.000000,0.200000,0.867365,10980.000000
060374085031,1560.000000,457.000000,38.000000,0.270000,0.083151,5777.777778
060374077023,1433.000000,388.000000,130.000000,0.270000,0.335052,5307.407407
060374076022,953.000000,208.000000,53.000000,0.070000,0.254808,13614.285714
060374078011,1506.000000,303.000000,47.000000,0.110000,0.155116,13690.909091
060374086231,3144.000000,993.000000,227.000000,0.360000,0.228600,8733.333333
060374072001,2057.000000,408.000000,57.000000,0.170000,0.139706,12100.000000
060374072005,1457.000000,313.000000,81.000000,0.130000,0.258786,11207.692308
060374084011,2351.000000,652.000000,313.000000,0.240000,0.480061,9795.833333
060374081392,2570.000000,440.000000,104.000000,0.190000,0.236364,13526.315789
060374086241,2205.000000,689.000000,129.000000,0.360000,0.187228,6125.000000
060374086301,953.000000,213.000000,57.000000,0.110000,0.267606,8663.636364
060374078013,1674.000000,341.000000,65.000000,0.120000,0.190616,13950.000000
060374086283,1590.000000,736.000000,459.000000,0.110000,0.623641,14454.545455
060374085033,3840.000000,1162.000000,102.000000,1.260000,0.087780,3047.619048
060374078021,2201.000000,450.000000,84.000000,1.100000,0.186667,2000.909091
060374086313,723.000000,173.000000,33.000000,0.100000,0.190751,7230.000000
060374085042,2333.000000,802.000000,421.000000,0.240000,0.524938,9720.833333
060374085051,1294.000000,369.000000,51.000000,0.480000,0.138211,2695.833333
060374072003,1500.000000,314.000000,47.000000,0.100000,0.149682,15000.000000
060374086263,1845.000000,538.000000,57.000000,0.700000,0.105948,2635.714286
060374085011,3372.000000,779.000000,269.000000,0.350000,0.345315,9634.285714
060374077022,2030.000000,474.000000,115.000000,0.200000,0.242616,10150.000000
060374077012,1879.000000,387.000000,63.000000,0.130000,0.162791,14453.846154
060374076024,964.000000,202.000000,27.000000,0.060000,0.133663,16066.666667
060374070021,1867.000000,358.000000,66.000000,0.200000,0.184358,9335.000000
060374069011,860.000000,205.000000,29.000000,0.080000,0.141463,10750.000000
060374071012,898.000000,205.000000,31.000000,0.060000,0.151220,14966.666667
060374065003,2147.000000,578.000000,302.000000,0.190000,0.522491,11300.000000
060374056001,1621.000000,439.000000,157.000000,0.250000,0.357631,6484.000000
060374079002,1189.000000,255.000000,43.000000,0.130000,0.168627,9146.153846
060374067021,1324.000000,366.000000,276.000000,0.300000,0.754098,4413.333333
060374049022,2154.000000,471.000000,107.000000,0.130000,0.227176,16569.230769
060374073022,1349.000000,258.000000,35.000000,0.110000,0.135659,12263.636364
060374053012,1432.000000,388.000000,172.000000,0.120000,0.443299,11933.333333
060374075021,1150.000000,262.000000,94.000000,0.110000,0.358779,10454.545455
060374066011,1764.000000,512.000000,55.000000,0.260000,0.107422,6784.615385
060374055003,1079.000000,362.000000,202.000000,0.120000,0.558011,8991.666667
060374069021,1408.000000,464.000000,187.000000,0.190000,0.403017,7410.526316
060374076011,1917.000000,386.000000,204.000000,0.140000,0.528497,13692.857143
060374062002,1725.000000,597.000000,486.000000,0.120000,0.814070,14375.000000
060374066023,1019.000000,263.000000,28.000000,0.120000,0.106464,8491.666667
060374052022,3621.000000,832.000000,318.000000,0.270000,0.382212,13411.111111
060374073011,1195.000000,265.000000,45.000000,0.080000,0.169811,14937.500000
060374052013,1778.000000,387.000000,200.000000,0.150000,0.516796,11853.333333
060374056005,973.000000,402.000000,135.000000,0.200000,0.335821,4865.000000
060374048014,2102.000000,454.000000,176.000000,0.130000,0.387665,16169.230769
060374073021,1239.000000,262.000000,48.000000,0.090000,0.183206,13766.666667
060374079001,5396.000000,1228.000000,225.000000,0.450000,0.183225,11991.111111
060374075011,2432.000000,527.000000,277.000000,0.230000,0.525617,10573.913043
060374071013,1090.000000,225.000000,36.000000,0.070000,0.160000,15571.428571
060374066022,758.000000,188.000000,34.000000,0.130000,0.180851,5830.769231
060374080041,2222.000000,789.000000,399.000000,0.220000,0.505703,10100.000000
060374056002,1194.000000,309.000000,31.000000,0.130000,0.100324,9184.615385
060374052012,1929.000000,465.000000,122.000000,0.170000,0.262366,11347.058824
060374071023,1557.000000,341.000000,96.000000,0.100000,0.281525,15570.000000
060374068003,1904.000000,492.000000,167.000000,0.210000,0.339431,9066.666667
060374047022,1807.000000,452.000000,209.000000,0.160000,0.462389,11293.750000
060374070013,2418.000000,457.000000,72.000000,0.160000,0.157549,15112.500000
060374047021,2814.000000,578.000000,271.000000,0.170000,0.468858,16552.941176
060374067011,1675.000000,474.000000,274.000000,0.160000,0.578059,10468.750000
060374048011,1840.000000,425.000000,262.000000,0.090000,0.616471,20444.444444
060374055002,1455.000000,414.000000,154.000000,0.130000,0.371981,11192.307692
060374055006,993.000000,272.000000,40.000000,0.110000,0.147059,9027.272727
060374067022,1934.000000,572.000000,310.000000,0.220000,0.541958,8790.909091
060374053022,1134.000000,358.000000,189.000000,0.130000,0.527933,8723.076923
060374065001,986.000000,266.000000,47.000000,0.120000,0.176692,8216.666667
060374056003,894.000000,262.000000,63.000000,0.100000,0.240458,8940.000000
060374073023,1041.000000,205.000000,22.000000,0.110000,0.107317,9463.636364
060374055005,1489.000000,384.000000,61.000000,0.150000,0.158854,9926.666667
060374055001,775.000000,219.000000,27.000000,0.070000,0.123288,11071.428571
060374075023,1197.000000,249.000000,69.000000,0.120000,0.277108,9975.000000
060374073013,1327.000000,261.000000,45.000000,0.120000,0.172414,11058.333333
060374067023,2031.000000,520.000000,220.000000,0.190000,0.423077,10689.473684
060374071021,1510.000000,310.000000,48.000000,0.110000,0.154839,13727.272727
060374065005,1221.000000,384.000000,278.000000,0.090000,0.723958,13566.666667
060374048012,1717.000000,423.000000,254.000000,0.110000,0.600473,15609.090909
060374074001,2125.000000,550.000000,64.000000,0.230000,0.116364,9239.130435
060374048021,2562.000000,576.000000,260.000000,0.230000,0.451389,11139.130435
060374069013,1885.000000,467.000000,244.000000,0.150000,0.522484,12566.666667
060374073012,1216.000000,282.000000,35.000000,0.100000,0.124113,12160.000000
060374071011,1077.000000,239.000000,81.000000,0.150000,0.338912,7180.000000
060374047031,607.000000,118.000000,87.000000,0.180000,0.737288,3372.222222
060374066021,986.000000,271.000000,38.000000,0.140000,0.140221,7042.857143
060374067013,775.000000,198.000000,31.000000,0.090000,0.156566,8611.111111
060374080032,2894.000000,867.000000,138.000000,0.350000,0.159170,8268.571429
060374076013,1106.000000,263.000000,185.000000,0.050000,0.703422,22120.000000
060374070012,2523.000000,492.000000,166.000000,0.140000,0.337398,18021.428571
060374053024,1411.000000,361.000000,153.000000,0.170000,0.423823,8300.000000
060374072002,1881.000000,392.000000,198.000000,0.090000,0.505102,20900.000000
060374069023,770.000000,197.000000,28.000000,0.100000,0.142132,7700.000000
060374052011,1641.000000,413.000000,222.000000,0.220000,0.537530,7459.090909
060374071022,2553.000000,576.000000,278.000000,0.150000,0.482639,17020.000000
060374068002,1901.000000,547.000000,59.000000,0.270000,0.107861,7040.740741
060374047023,1297.000000,342.000000,150.000000,0.110000,0.438596,11790.909091
060374048031,1778.000000,439.000000,155.000000,0.190000,0.353075,9357.894737
060374053025,724.000000,179.000000,27.000000,0.120000,0.150838,6033.333333
060374075012,797.000000,176.000000,32.000000,0.070000,0.181818,11385.714286
060374071014,1952.000000,474.000000,201.000000,0.160000,0.424051,12200.000000
060374053023,918.000000,223.000000,35.000000,0.100000,0.156951,9180.000000
060374052031,3516.000000,772.000000,242.000000,0.270000,0.313472,13022.222222
060374080031,2337.000000,471.000000,96.000000,0.190000,0.203822,12300.000000
060374053021,1389.000000,415.000000,61.000000,0.170000,0.146988,8170.588235
060374048022,1963.000000,408.000000,180.000000,0.170000,0.441176,11547.058824
060374065004,910.000000,210.000000,22.000000,0.120000,0.104762,7583.333333
060374066012,2006.000000,514.000000,87.000000,0.250000,0.169261,8024.000000
060374066013,1717.000000,470.000000,71.000000,0.250000,0.151064,6868.000000
060374067024,896.000000,231.000000,33.000000,0.380000,0.142857,2357.894737
060374065002,2046.000000,551.000000,158.000000,0.270000,0.286751,7577.777778
060374067012,984.000000,250.000000,32.000000,0.110000,0.128000,8945.454545
060374076012,1460.000000,477.000000,373.000000,0.110000,0.781971,13272.727273
060374069022,1004.000000,196.000000,37.000000,0.090000,0.188776,11155.555556
060374075022,1696.000000,351.000000,132.000000,0.160000,0.376068,10600.000000
060374068001,1305.000000,297.000000,78.000000,0.190000,0.262626,6868.421053
060374052021,1661.000000,366.000000,261.000000,0.110000,0.713115,15100.000000
060374066024,2369.000000,567.000000,208.000000,0.230000,0.366843,10300.000000
060374070011,1237.000000,234.000000,42.000000,0.120000,0.179487,10308.333333
060374069012,2370.000000,490.000000,166.000000,0.140000,0.338776,16928.571429
060374048013,2079.000000,424.000000,210.000000,0.210000,0.495283,9900.000000
060374082021,1339.000000,269.000000,150.000000,0.770000,0.557621,1738.961039
060374075013,1331.000000,285.000000,98.000000,0.130000,0.343860,10238.461538
060374055004,1345.000000,330.000000,40.000000,0.140000,0.121212,9607.142857
060374049021,2031.000000,408.000000,85.000000,0.150000,0.208333,13540.000000
060374049032,1889.000000,424.000000,124.000000,0.130000,0.292453,14530.769231
060374073014,1173.000000,228.000000,61.000000,0.080000,0.267544,14662.500000
060374056004,881.000000,263.000000,41.000000,0.150000,0.155894,5873.333333
060374034031,2239.000000,626.000000,35.000000,0.570000,0.055911,3928.070175
060374081412,988.000000,161.000000,45.000000,0.050000,0.279503,19760.000000
060374033221,1958.000000,641.000000,137.000000,0.640000,0.213729,3059.375000
060374081402,1252.000000,223.000000,65.000000,0.080000,0.291480,15650.000000
060374081352,1279.000000,381.000000,73.000000,0.150000,0.191601,8526.666667
060374081362,1913.000000,536.000000,89.000000,0.170000,0.166045,11252.941176
060374034082,1056.000000,294.000000,21.000000,0.190000,0.071429,5557.894737
060374034012,1475.000000,394.000000,88.000000,0.270000,0.223350,5462.962963
060374034022,1227.000000,326.000000,36.000000,0.220000,0.110429,5577.272727
060374081371,2606.000000,844.000000,407.000000,0.180000,0.482227,14477.777778
060374082121,2584.000000,694.000000,97.000000,0.390000,0.139769,6625.641026
060374033042,3196.000000,937.000000,74.000000,0.770000,0.078975,4150.649351
060374034084,1058.000000,289.000000,26.000000,0.190000,0.089965,5568.421053
060374034041,1151.000000,324.000000,24.000000,0.610000,0.074074,1886.885246
060374033231,1816.000000,622.000000,96.000000,0.640000,0.154341,2837.500000
060374081401,2657.000000,525.000000,114.000000,0.280000,0.217143,9489.285714
060374081372,1778.000000,503.000000,335.000000,0.140000,0.666004,12700.000000
060374033041,2126.000000,745.000000,167.000000,0.630000,0.224161,3374.603175
060374033122,2134.000000,683.000000,194.000000,1.550000,0.284041,1376.774194
060374034033,1427.000000,405.000000,23.000000,0.580000,0.056790,2460.344828
060374034011,1269.000000,350.000000,44.000000,0.250000,0.125714,5076.000000
060374081411,4798.000000,967.000000,270.000000,0.380000,0.279214,12626.315789
060374082113,1861.000000,562.000000,150.000000,0.210000,0.266904,8861.904762
060374080061,4389.000000,1094.000000,671.000000,1.340000,0.613346,3275.373134
060374033121,1992.000000,578.000000,71.000000,0.990000,0.122837,2012.121212
060374082122,2085.000000,617.000000,132.000000,0.720000,0.213938,2895.833333
060374034071,1049.000000,277.000000,15.000000,0.510000,0.054152,2056.862745
060374033031,2382.000000,768.000000,90.000000,1.720000,0.117188,1384.883721
060374034083,2046.000000,668.000000,75.000000,0.360000,0.112275,5683.333333
060374087242,3559.000000,952.000000,883.000000,0.130000,0.927521,27376.923077
060374081361,2030.000000,520.000000,65.000000,0.210000,0.125000,9666.666667
060374033242,1751.000000,534.000000,232.000000,0.330000,0.434457,5306.060606
060374082112,3077.000000,846.000000,639.000000,0.180000,0.755319,17094.444444
060374034021,2150.000000,640.000000,93.000000,0.460000,0.145313,4673.913043
060374081341,2862.000000,833.000000,139.000000,0.340000,0.166867,8417.647059
060374034013,2442.000000,745.000000,93.000000,0.370000,0.124832,6600.000000
060374034042,1459.000000,412.000000,29.000000,0.320000,0.070388,4559.375000
060374034032,1554.000000,480.000000,35.000000,0.290000,0.072917,5358.620690
060374033232,1956.000000,585.000000,98.000000,0.290000,0.167521,6744.827586
060374034085,1445.000000,415.000000,23.000000,0.320000,0.055422,4515.625000
060374081351,2969.000000,840.000000,315.000000,0.290000,0.375000,10237.931034
060374033222,1993.000000,578.000000,102.000000,0.270000,0.176471,7381.481481
060374034081,972.000000,252.000000,21.000000,0.150000,0.083333,6480.000000
060374063001,2181.000000,616.000000,58.000000,0.620000,0.094156,3517.741935
060374061023,1394.000000,535.000000,383.000000,0.160000,0.715888,8712.500000
060374080053,1730.000000,557.000000,258.000000,0.270000,0.463196,6407.407407
060374034061,2870.000000,840.000000,261.000000,0.480000,0.310714,5979.166667
060374064111,1062.000000,264.000000,63.000000,0.120000,0.238636,8850.000000
060374064121,1065.000000,347.000000,91.000000,0.220000,0.262248,4840.909091
060374013041,2909.000000,1007.000000,86.000000,0.990000,0.085402,2938.383838
060374013043,1786.000000,585.000000,34.000000,0.600000,0.058120,2976.666667
060374036004,2379.000000,714.000000,116.000000,0.360000,0.162465,6608.333333
060374064022,760.000000,230.000000,12.000000,0.120000,0.052174,6333.333333
060374063002,3616.000000,1100.000000,407.000000,1.350000,0.370000,2678.518519
060374035001,1867.000000,526.000000,137.000000,1.900000,0.260456,982.631579
060374034072,1770.000000,310.000000,16.000000,1.390000,0.051613,1273.381295
060374061024,1707.000000,609.000000,494.000000,0.110000,0.811166,15518.181818
060374036002,772.000000,262.000000,23.000000,0.610000,0.087786,1265.573770
060374060004,1030.000000,371.000000,40.000000,0.200000,0.107817,5150.000000
060374080051,1993.000000,534.000000,37.000000,0.680000,0.069288,2930.882353
060374034051,1655.000000,482.000000,39.000000,1.360000,0.080913,1216.911765
060374062001,1638.000000,496.000000,212.000000,0.360000,0.427419,4550.000000
060374037223,2969.000000,862.000000,522.000000,0.380000,0.605568,7813.157895
060374036001,2194.000000,689.000000,416.000000,0.300000,0.603774,7313.333333
060374064021,728.000000,208.000000,20.000000,0.130000,0.096154,5600.000000
060374080052,1735.000000,536.000000,60.000000,0.350000,0.111940,4957.142857
060374064112,1214.000000,272.000000,57.000000,0.170000,0.209559,7141.176471
060374061021,2087.000000,821.000000,737.000000,0.170000,0.897686,12276.470588
060374061022,865.000000,267.000000,38.000000,0.200000,0.142322,4325.000000
060374064023,676.000000,194.000000,19.000000,0.130000,0.097938,5200.000000
060374062003,2988.000000,808.000000,471.000000,0.240000,0.582921,12450.000000
060374064122,1582.000000,460.000000,37.000000,0.250000,0.080435,6328.000000
060374037022,2062.000000,655.000000,63.000000,0.330000,0.096183,6248.484848
060374036003,1609.000000,516.000000,16.000000,0.680000,0.031008,2366.176471
060374049031,1097.000000,249.000000,78.000000,0.080000,0.313253,13712.500000
060374049011,1266.000000,275.000000,52.000000,0.170000,0.189091,7447.058824
060374054004,1187.000000,276.000000,67.000000,0.090000,0.242754,13188.888889
060374057021,2639.000000,708.000000,150.000000,0.270000,0.211864,9774.074074
060374057011,1325.000000,329.000000,52.000000,0.130000,0.158055,10192.307692
060374051013,942.000000,193.000000,54.000000,0.070000,0.279793,13457.142857
060374053011,2011.000000,646.000000,401.000000,0.190000,0.620743,10584.210526
060374057013,1838.000000,405.000000,103.000000,0.130000,0.254321,14138.461538
060374051022,2250.000000,530.000000,219.000000,0.140000,0.413208,16071.428571
060374049013,2317.000000,501.000000,209.000000,0.130000,0.417166,17823.076923
060374054002,1286.000000,354.000000,54.000000,0.170000,0.152542,7564.705882
060374054001,1084.000000,278.000000,47.000000,0.090000,0.169065,12044.444444
060374051011,2344.000000,461.000000,148.000000,0.190000,0.321041,12336.842105
060374051021,3185.000000,804.000000,437.000000,0.230000,0.543532,13847.826087
060374057012,967.000000,313.000000,259.000000,0.140000,0.827476,6907.142857
060374054003,1289.000000,345.000000,75.000000,0.160000,0.217391,8056.250000
060374051012,2239.000000,485.000000,136.000000,0.180000,0.280412,12438.888889
060374057022,2616.000000,768.000000,408.000000,0.260000,0.531250,10061.538462
060374049012,2074.000000,470.000000,197.000000,0.130000,0.419149,15953.846154
060374300021,1401.000000,384.000000,103.000000,0.120000,0.268229,11675.000000
060374300032,3215.000000,1057.000000,76.000000,1.420000,0.071902,2264.084507
060374302001,1354.000000,516.000000,192.000000,1.920000,0.372093,705.208333
060374044022,1263.000000,285.000000,83.000000,0.160000,0.291228,7893.750000
060374300022,842.000000,338.000000,180.000000,0.200000,0.532544,4210.000000
060374301012,877.000000,322.000000,229.000000,0.180000,0.711180,4872.222222
060374300025,2435.000000,832.000000,175.000000,0.270000,0.210337,9018.518519
060374044013,1373.000000,327.000000,145.000000,0.150000,0.443425,9153.333333
060374006023,1677.000000,503.000000,228.000000,0.280000,0.453280,5989.285714
060374044021,1796.000000,404.000000,165.000000,0.940000,0.408416,1910.638298
060374303014,2159.000000,831.000000,206.000000,1.310000,0.247894,1648.091603
060374300023,1195.000000,419.000000,99.000000,0.110000,0.236277,10863.636364
060374044023,1232.000000,252.000000,128.000000,0.100000,0.507937,12320.000000
060374006041,1025.000000,430.000000,104.000000,0.110000,0.241860,9318.181818
060374044024,1145.000000,285.000000,104.000000,0.090000,0.364912,12722.222222
060374044011,1153.000000,299.000000,159.000000,0.130000,0.531773,8869.230769
060374301014,1118.000000,265.000000,89.000000,0.280000,0.335849,3992.857143
060374310021,1707.000000,794.000000,392.000000,0.240000,0.493703,7112.500000
060374006032,1377.000000,517.000000,222.000000,0.130000,0.429400,10592.307692
060374043012,1770.000000,379.000000,247.000000,0.110000,0.651715,16090.909091
060374300034,686.000000,214.000000,28.000000,0.080000,0.130841,8575.000000
060374006021,1515.000000,394.000000,165.000000,0.120000,0.418782,12625.000000
060374310022,1448.000000,541.000000,125.000000,0.290000,0.231054,4993.103448
060374045011,2548.000000,555.000000,242.000000,0.310000,0.436036,8219.354839
060374301022,1258.000000,294.000000,60.000000,0.100000,0.204082,12580.000000
060374006031,3943.000000,1386.000000,383.000000,3.360000,0.276335,1173.511905
060374301023,1940.000000,430.000000,90.000000,0.130000,0.209302,14923.076923
060374045031,3421.000000,729.000000,192.000000,0.250000,0.263374,13684.000000
060374300031,886.000000,279.000000,28.000000,0.120000,0.100358,7383.333333
060374301013,890.000000,203.000000,39.000000,0.130000,0.192118,6846.153846
060374311001,2043.000000,520.000000,253.000000,0.380000,0.486538,5376.315789
060374044012,1626.000000,365.000000,150.000000,0.280000,0.410959,5807.142857
060374303012,4.000000,2.000000,0.000000,5.450000,0.000000,0.733945
060374301021,1752.000000,498.000000,230.000000,0.290000,0.461847,6041.379310
060374300033,0.000000,0.000000,0.000000,2.880000,,0.000000
060374301011,2084.000000,988.000000,638.000000,0.180000,0.645749,11577.777778
060374300024,1450.000000,490.000000,246.000000,0.120000,0.502041,12083.333333
060374046002,328.000000,70.000000,10.000000,8.460000,0.142857,38.770686
060374050022,1104.000000,209.000000,57.000000,0.130000,0.272727,8492.307692
060374058003,2255.000000,567.000000,142.000000,0.210000,0.250441,10738.095238
060374046001,1049.000000,304.000000,103.000000,1.200000,0.338816,874.166667
060374050012,1616.000000,344.000000,74.000000,0.120000,0.215116,13466.666667
060374050013,1269.000000,274.000000,49.000000,0.240000,0.178832,5287.500000
060374050011,3452.000000,684.000000,219.000000,0.280000,0.320175,12328.571429
060374058002,1887.000000,485.000000,99.000000,0.310000,0.204124,6087.096774
060374050021,2204.000000,431.000000,140.000000,0.220000,0.324826,10018.181818
060374037221,2232.000000,670.000000,508.000000,0.210000,0.758209,10628.571429
060374037031,2055.000000,685.000000,59.000000,0.250000,0.086131,8220.000000
060374060002,1733.000000,488.000000,66.000000,0.220000,0.135246,7877.272727
060374037021,1749.000000,517.000000,83.000000,0.330000,0.160542,5300.000000
060374037212,1841.000000,622.000000,191.000000,0.220000,0.307074,8368.181818
060374037032,2099.000000,835.000000,228.000000,0.500000,0.273054,4198.000000
060374061013,1197.000000,348.000000,102.000000,0.150000,0.293103,7980.000000
060374037213,1080.000000,324.000000,60.000000,0.160000,0.185185,6750.000000
060374060001,1647.000000,411.000000,148.000000,0.170000,0.360097,9688.235294
060374061012,1278.000000,480.000000,364.000000,0.270000,0.758333,4733.333333
060374037033,701.000000,180.000000,7.000000,0.080000,0.038889,8762.500000
060374037211,1373.000000,429.000000,83.000000,0.220000,0.193473,6240.909091
060374037214,1016.000000,285.000000,162.000000,0.130000,0.568421,7815.384615
060374060003,812.000000,305.000000,126.000000,0.140000,0.413115,5800.000000
060374061011,978.000000,334.000000,155.000000,0.110000,0.464072,8890.909091
060374037222,676.000000,199.000000,22.000000,0.110000,0.110553,6145.454545
060374043011,1776.000000,408.000000,170.000000,0.130000,0.416667,13661.538462
060374041002,1726.000000,336.000000,68.000000,0.100000,0.202381,17260.000000
060374010023,1389.000000,576.000000,463.000000,0.190000,0.803819,7310.526316
060374011012,2033.000000,636.000000,564.000000,0.620000,0.886792,3279.032258
060374043013,1576.000000,372.000000,272.000000,0.130000,0.731183,12123.076923
060374011023,872.000000,308.000000,117.000000,0.120000,0.379870,7266.666667
060374039022,671.000000,216.000000,23.000000,0.130000,0.106481,5161.538462
060374042021,1981.000000,424.000000,303.000000,0.120000,0.714623,16508.333333
060374009003,1248.000000,439.000000,94.000000,0.200000,0.214123,6240.000000
060374042011,2035.000000,594.000000,432.000000,0.180000,0.727273,11305.555556
060374012032,2790.000000,877.000000,291.000000,0.370000,0.331813,7540.540541
060374045041,2864.000000,701.000000,419.000000,0.120000,0.597718,23866.666667
060374040004,1713.000000,592.000000,414.000000,0.110000,0.699324,15572.727273
060374012031,2741.000000,797.000000,89.000000,0.360000,0.111669,7613.888889
060374039011,958.000000,298.000000,50.000000,0.220000,0.167785,4354.545455
060374041003,2278.000000,608.000000,287.000000,0.190000,0.472039,11989.473684
060374012021,1478.000000,409.000000,61.000000,0.600000,0.149144,2463.333333
060374011013,1163.000000,428.000000,131.000000,0.200000,0.306075,5815.000000
060374043021,1624.000000,373.000000,144.000000,0.140000,0.386059,11600.000000
060374006022,1753.000000,502.000000,265.000000,0.190000,0.527888,9226.315789
060374042012,1576.000000,405.000000,75.000000,0.180000,0.185185,8755.555556
060374004041,1974.000000,637.000000,56.000000,0.350000,0.087912,5640.000000
060374009001,1013.000000,299.000000,23.000000,0.250000,0.076923,4052.000000
060374011022,1459.000000,432.000000,291.000000,0.190000,0.673611,7678.947368
060374006042,3941.000000,576.000000,280.000000,1.780000,0.486111,2214.044944
060374010012,732.000000,232.000000,14.000000,0.120000,0.060345,6100.000000
060374040003,801.000000,209.000000,41.000000,0.150000,0.196172,5340.000000
060374004043,1589.000000,517.000000,19.000000,0.660000,0.036750,2407.575758
060374040002,1078.000000,272.000000,45.000000,0.140000,0.165441,7700.000000
060374012012,1747.000000,535.000000,136.000000,0.660000,0.254206,2646.969697
060374041001,1338.000000,261.000000,35.000000,0.120000,0.134100,11150.000000
060374010022,1548.000000,649.000000,312.000000,0.190000,0.480740,8147.368421
060374041004,1407.000000,252.000000,55.000000,0.110000,0.218254,12790.909091
060374043022,1028.000000,221.000000,39.000000,0.100000,0.176471,10280.000000
060374039012,1049.000000,279.000000,61.000000,0.140000,0.218638,7492.857143
060374004021,2208.000000,721.000000,74.000000,1.320000,0.102635,1672.727273
060374039023,2286.000000,606.000000,105.000000,0.400000,0.173267,5715.000000
060374038012,1476.000000,475.000000,187.000000,0.130000,0.393684,11353.846154
060374005011,2225.000000,712.000000,35.000000,4.060000,0.049157,548.029557
060374010021,1097.000000,400.000000,45.000000,0.190000,0.112500,5773.684211
